,개방서비스명,상세영업상태코드,상세영업상태명,소재지전체주소,사업장명,업태구분명,시도,시군구,시도 시군구
217,단란주점영업,1,영업,경상남도 양산시 중부동 690-5,디오(DIO)노래주점,단란주점,경상남도,양산시,경상남도 양산시
218,단란주점영업,1,영업,경상남도 양산시 평산동 125-10,친구찾기,단란주점,경상남도,양산시,경상남도 양산시
219,단란주점영업,1,영업,경상남도 양산시 중부동 691-4번지 광장프라자 401호,지준코노래타운,단란주점,경상남도,양산시,경상남도 양산시
220,단란주점영업,1,영업,경상남도 김해시 주촌면 선지리 452-4 2층,제니스7080,단란주점,경상남도,김해시,경상남도 김해시
221,단란주점영업,1,영업,경상남도 김해시 진영읍 여래리 700-82번지,노찾사,단란주점,경상남도,김해시,경상남도 김해시
222,단란주점영업,1,영업,경상남도 김해시 진영읍 진영리 1613-2번지 NC타워605호,뮤직단란주점,단란주점,경상남도,김해시,경상남도 김해시
223,단란주점영업,1,영업,경상남도 김해시 삼계동 1478-8 (2층),잉카단란주점,단란주점,경상남도,김해시,경상남도 김해시
224,단란주점영업,1,영업,경상남도 김해시 삼계동 1487-5,코코카페,단란주점,경상남도,김해시,경상남도 김해시
225,단란주점영업,1,영업,경상남도 김해시 대청동 301-7 부자빌딩 402호,응답하라7080라이브,단란주점,경상남도,김해시,경상남도 김해시
226,단란주점영업,1,영업,경상남도 김해시 삼계동 1487-9번지 명성산업개발빌딩 502호,귀빈단란주점,단란주점,경상남도,김해시,경상남도 김해시
227,단란주점영업,1,영업,경상남도 김해시 삼계동 1489-6번지 502호,석화단란주점,단란주점,경상남도,김해시,경상남도 김해시
228,단란주점영업,1,영업,경상남도 김해시 어방동 521-5 유니시티빌딩 4층,제이앤비(J&B) 뮤직타운,단란주점,경상남도,김해시,경상남도 김해시
229,단란주점영업,1,영업,경상남도 김해시 무계동 191-38 지하1층,똥장군,단란주점,경상남도,김해시,경상남도 김해시
230,단란주점영업,1,영업,경상남도 김해시 외동 1252-5번지 4층,맥천7080,단란주점,경상남도,김해시,경상남도 김해시
231,단란주점영업,1,영업,경상남도 김해시 외동 1254-3번지,다운자,단란주점,경상남도,김해시,경상남도 김해시
232,단란주점영업,1,영업,경상남도 양산시 북부동 392-7번지,인테리단란주점,단란주점,경상남도,양산시,경상남도 양산시
233,단란주점영업,1,영업,경상남도 양산시 물금읍 범어리 673-14,킹카단란주점,단란주점,경상남도,양산시,경상남도 양산시
234,단란주점영업,1,영업,경상남도 양산시 덕계동 1257,섹소폰나라,단란주점,경상남도,양산시,경상남도 양산시
235,단란주점영업,1,영업,경상남도 양산시 북부동 431-6번지,도레미단란주점,단란주점,경상남도,양산시,경상남도 양산시
236,단란주점영업,1,영업,경상남도 양산시 덕계동 669-22번지,아침이슬,단란주점,경상남도,양산시,경상남도 양산시
237,단란주점영업,1,영업,경상남도 밀양시 삼문동 717-11번지 (2층),삐삐단란주점,단란주점,경상남도,밀양시,경상남도 밀양시
238,단란주점영업,1,영업,경상남도 밀양시 단장면 구천리 2052-6,천황산 단란주점,단란주점,경상남도,밀양시,경상남도 밀양시
239,단란주점영업,1,영업,경상남도 양산시 북부동 185번지,귀로단란주점,단란주점,경상남도,양산시,경상남도 양산시
240,단란주점영업,1,영업,경상남도 양산시 물금읍 범어리 550-8번지,앵콜,단란주점,경상남도,양산시,경상남도 양산시
241,단란주점영업,1,영업,경상남도 양산시 물금읍 범어리 681-9 2층,몸짱,단란주점,경상남도,양산시,경상남도 양산시
242,단란주점영업,1,영업,경상남도 양산시 북부동 435-1번지,필단란주점,단란주점,경상남도,양산시,경상남도 양산시
243,단란주점영업,1,영업,경상남도 양산시 물금읍 범어리 551-5번지,무지개,단란주점,경상남도,양산시,경상남도 양산시
244,단란주점영업,1,영업,경상남도 양산시 상북면 석계리 239-713번지,주고단란주점,단란주점,경상남도,양산시,경상남도 양산시
245,단란주점영업,1,영업,경상남도 양산시 물금읍 범어리 550-3번지,애플노래방,단란주점,경상남도,양산시,경상남도 양산시
246,단란주점영업,1,영업,경상남도 양산시 북부동 487-11번지 2층,모두모아,단란주점,경상남도,양산시,경상남도 양산시
247,단란주점영업,1,영업,경상남도 김해시 한림면 장방리 459-15번지,스피드단란주점,단란주점,경상남도,김해시,경상남도 김해시
248,단란주점영업,1,영업,경상남도 김해시 부원동 614-21번지,현대단란주점,단란주점,경상남도,김해시,경상남도 김해시
249,단란주점영업,1,영업,경상남도 김해시 부원동 828-21번지,에이스단란주점,단란주점,경상남도,김해시,경상남도 김해시
250,단란주점영업,1,영업,경상남도 양산시 중부동 367,시바단란주점,단란주점,경상남도,양산시,경상남도 양산시
251,단란주점영업,1,영업,경상남도 양산시 물금읍 범어리 2232-7번지,궁전단란주점,단란주점,경상남도,양산시,경상남도 양산시
252,단란주점영업,1,영업,경상남도 양산시 북부동 148-19번지,코리아마트식단란주점,단란주점,경상남도,양산시,경상남도 양산시
253,단란주점영업,1,영업,경상남도 양산시 북부동 686-9번지,크린스타단란주점,단란주점,경상남도,양산시,경상남도 양산시
254,단란주점영업,1,영업,경상남도 양산시 중부동 429-8번지,무궁화단란주점,단란주점,경상남도,양산시,경상남도 양산시
255,단란주점영업,1,영업,경상남도 양산시 북부동 686-1번지 외1필지,아유디,단란주점,경상남도,양산시,경상남도 양산시
256,단란주점영업,1,영업,경상남도 양산시 북부동 697-2번지,유진단란주점,단란주점,경상남도,양산시,경상남도 양산시
257,단란주점영업,1,영업,경상남도 양산시 상북면 석계리 239-7번지 13(2층),골든벨단란주점,단란주점,경상남도,양산시,경상남도 양산시
258,단란주점영업,1,영업,경상남도 양산시 하북면 순지리 577-2번지,올인,단란주점,경상남도,양산시,경상남도 양산시
259,단란주점영업,1,영업,경상남도 양산시 중부동 378-4 2층,백조노래방,단란주점,경상남도,양산시,경상남도 양산시
260,단란주점영업,1,영업,경상남도 양산시 북부동 490-6번지,보물섬 노래주점,단란주점,경상남도,양산시,경상남도 양산시
261,단란주점영업,1,영업,경상남도 양산시 북부동 485-3번지,맥심클럽단란주점,단란주점,경상남도,양산시,경상남도 양산시
262,단란주점영업,1,영업,경상남도 양산시 북부동 490-11,단아노래방,단란주점,경상남도,양산시,경상남도 양산시
263,단란주점영업,1,영업,경상남도 양산시 북부동 686-5번지,파트너단란주점,단란주점,경상남도,양산시,경상남도 양산시
264,단란주점영업,1,영업,경상남도 양산시 북부동 696-1번지,백조(白潮),단란주점,경상남도,양산시,경상남도 양산시
265,단란주점영업,1,영업,경상남도 양산시 덕계동 752-78번지 지하,수현노래방,단란주점,경상남도,양산시,경상남도 양산시
266,단란주점영업,1,영업,경상남도 양산시 평산동 103-6 대성관,보물섬7080,단란주점,경상남도,양산시,경상남도 양산시
267,단란주점영업,1,영업,경상남도 양산시 덕계동 751-4번지 지하1층,천사 단란주점,단란주점,경상남도,양산시,경상남도 양산시
268,단란주점영업,1,영업,경상남도 밀양시 삼문동 717-8 2층,통단란주점,단란주점,경상남도,밀양시,경상남도 밀양시
269,단란주점영업,1,영업,경상남도 밀양시 내일동 196-1,오렌지,단란주점,경상남도,밀양시,경상남도 밀양시
271,단란주점영업,1,영업,경상남도 양산시 물금읍 범어리 551-2번지,축제단란주점,단란주점,경상남도,양산시,경상남도 양산시
272,단란주점영업,1,영업,경상남도 양산시 북부동 686-12,새궁전단란주점,단란주점,경상남도,양산시,경상남도 양산시
273,단란주점영업,1,영업,경상남도 양산시 북부동 487-3 2층,마마오(MAMAO),단란주점,경상남도,양산시,경상남도 양산시
274,단란주점영업,1,영업,경상남도 양산시 중부동 690-1번지 양산시티타워 302호,맥스단란주점,단란주점,경상남도,양산시,경상남도 양산시
275,단란주점영업,1,영업,경상남도 양산시 중부동 688-11 송림타워(2층),빙고,단란주점,경상남도,양산시,경상남도 양산시
276,단란주점영업,1,영업,경상남도 양산시 원동면 대리 1040-1 에덴밸리리조트,밸리단란주점,단란주점,경상남도,양산시,경상남도 양산시
277,단란주점영업,1,영업,경상남도 김해시 부원동 829-1,비단란주점,단란주점,경상남도,김해시,경상남도 김해시
278,단란주점영업,1,영업,경상남도 김해시 어방동 1092-10번지,어리단란주점,단란주점,경상남도,김해시,경상남도 김해시
279,단란주점영업,1,영업,경상남도 김해시 진영읍 여래리 711-11번지,월드컵단란주점,단란주점,경상남도,김해시,경상남도 김해시
280,단란주점영업,1,영업,경상남도 김해시 부원동 620-4번지,허심청,단란주점,경상남도,김해시,경상남도 김해시
281,단란주점영업,1,영업,경상남도 김해시 한림면 311-9번지,풍차단란주점,단란주점,경상남도,김해시,경상남도 김해시
282,단란주점영업,1,영업,경상남도 양산시 동면 석산리 1482-7번지 2층,쇼킹,단란주점,경상남도,양산시,경상남도 양산시
283,단란주점영업,1,영업,경상남도 양산시 북부동 483-3,슈퍼문 노래주점,단란주점,경상남도,양산시,경상남도 양산시
284,단란주점영업,1,영업,경상남도 김해시 삼방동 184-2번지,사람과세상,단란주점,경상남도,김해시,경상남도 김해시
285,단란주점영업,1,영업,경상남도 김해시 어방동 465-5번지,밀알단란주점,단란주점,경상남도,김해시,경상남도 김해시
286,단란주점영업,1,영업,경상남도 김해시 부원동 619-6번지,홀짝단란주점,단란주점,경상남도,김해시,경상남도 김해시
287,단란주점영업,1,영업,경상남도 김해시 진례면 청천리 289,승민노래주점,단란주점,경상남도,김해시,경상남도 김해시
288,단란주점영업,1,영업,경상남도 양산시 평산동 108-2번지,똥광 퓨전 노래주점,단란주점,경상남도,양산시,경상남도 양산시
289,단란주점영업,1,영업,경상남도 양산시 평산동 108-1번지,황금뮤직타운,단란주점,경상남도,양산시,경상남도 양산시
290,단란주점영업,1,영업,경상남도 양산시 평산동 104-4번지 2층,나는가수다,단란주점,경상남도,양산시,경상남도 양산시
291,단란주점영업,1,영업,경상남도 양산시 북부동 425-3 2층,아모르파티,단란주점,경상남도,양산시,경상남도 양산시
292,단란주점영업,1,영업,경상남도 양산시 평산동 108-6 1층,고추잠자리,단란주점,경상남도,양산시,경상남도 양산시
