영업상태구분코드,소재지면적,소재지전체주소,사업장명,위생업태명,시도,시군구,시도 시군구
1,253.87,대구광역시 북구 산격동 1693번지,하얏트가요주점,룸살롱,대구광역시,북구,대구광역시 북구
1,79.9,대구광역시 북구 칠성동2가 409-10,엔젤가요주점,간이주점,대구광역시,북구,대구광역시 북구
1,46.21,대구광역시 북구 대현동 205-16,호반,간이주점,대구광역시,북구,대구광역시 북구
1,44.69,대구광역시 북구 대현동 228-19번지,부르네,간이주점,대구광역시,북구,대구광역시 북구
1,81.8,"대구광역시 북구 복현동 479-3번지 ,5",에쿠스 가요주점,간이주점,대구광역시,북구,대구광역시 북구
1,279.71,대구광역시 북구 침산동 333-51,청록노래방식주점,간이주점,대구광역시,북구,대구광역시 북구
1,33.5,대구광역시 북구 대현동 229-18,장미,카바레,대구광역시,북구,대구광역시 북구
1,78.25,대구광역시 북구 동천동 878-2,카네기노래방식주점,간이주점,대구광역시,북구,대구광역시 북구
1,93.9,대구광역시 북구 복현동 416-1,대왕회관,비어(바)살롱,대구광역시,북구,대구광역시 북구
1,176.61,대구광역시 북구 구암동 767-1,그랜드노래주점,룸살롱,대구광역시,북구,대구광역시 북구
1,70.12,대구광역시 북구 동천동 910-1,그린노래주점,룸살롱,대구광역시,북구,대구광역시 북구
1,73.75,대구광역시 북구 칠성동1가 154-4번지,나비,기타,대구광역시,북구,대구광역시 북구
1,129.28,대구광역시 북구 복현동 427-8번지,불가리노래주점,간이주점,대구광역시,북구,대구광역시 북구
1,53.55,대구광역시 북구 대현동 229-17번지,황진이,간이주점,대구광역시,북구,대구광역시 북구
1,90.2,대구광역시 북구 복현동 426-4,세븐,간이주점,대구광역시,북구,대구광역시 북구
1,90.94,대구광역시 북구 칠성동1가 96-2 외1필지,발리노래주점,룸살롱,대구광역시,북구,대구광역시 북구
1,87.3,대구광역시 북구 복현동 412-8,쿨,룸살롱,대구광역시,북구,대구광역시 북구
1,94.64,"대구광역시 북구 대현동 340-4 , 15호",호야,카바레,대구광역시,북구,대구광역시 북구
1,222.85,대구광역시 북구 구암동 649-4,테라노래주점,카바레,대구광역시,북구,대구광역시 북구
1,74.6,대구광역시 북구 복현동 413-6번지,리치,간이주점,대구광역시,북구,대구광역시 북구
1,207.1,대구광역시 북구 복현동 403-2,뉴파도노래방식주점,룸살롱,대구광역시,북구,대구광역시 북구
1,186.9,대구광역시 북구 복현동 460-2,스카이,간이주점,대구광역시,북구,대구광역시 북구
1,44.68,대구광역시 북구 대현동 227-2번지,궁,간이주점,대구광역시,북구,대구광역시 북구
1,85.83,대구광역시 북구 대현동 227-2번지,윈즈,간이주점,대구광역시,북구,대구광역시 북구
1,69.38,대구광역시 북구 구암동 649-3번지 (지하1층),텐프로노래주점,간이주점,대구광역시,북구,대구광역시 북구
1,169.38,대구광역시 북구 산격동 1289-33번지,홍도야,간이주점,대구광역시,북구,대구광역시 북구
1,21.5,대구광역시 북구 복현동 416-1,거목,간이주점,대구광역시,북구,대구광역시 북구
1,159.76,대구광역시 북구 대현동 322-15번지,나성회관,비어(바)살롱,대구광역시,북구,대구광역시 북구
1,153.94,대구광역시 북구 복현동 402-1번지 (2층),토마토,간이주점,대구광역시,북구,대구광역시 북구
1,77.82,대구광역시 북구 복현동 459-9번지,동궁노래주점,간이주점,대구광역시,북구,대구광역시 북구
1,217.47,대구광역시 북구 동천동 897-3번지,폭스(fox),룸살롱,대구광역시,북구,대구광역시 북구
1,75.24,대구광역시 북구 동천동 909-6번지,솜가요주점,룸살롱,대구광역시,북구,대구광역시 북구
1,65.6,대구광역시 북구 동천동 906-4번지 3층,원궁노래,룸살롱,대구광역시,북구,대구광역시 북구
1,147,대구광역시 북구 복현동 425-7번지 지하1층,코코노래클럽주점,룸살롱,대구광역시,북구,대구광역시 북구
1,16.8,대구광역시 북구 대현동 411-1번지,아도,간이주점,대구광역시,북구,대구광역시 북구
1,84.7,대구광역시 북구 산격동 1682,컨벤션비지니스룸,간이주점,대구광역시,북구,대구광역시 북구
1,89.2,대구광역시 북구 복현동 402-6번지,홍콩유흥주점,룸살롱,대구광역시,북구,대구광역시 북구
1,77.35,대구광역시 북구 태전동 493-1번지,카오스노래방식주점,룸살롱,대구광역시,북구,대구광역시 북구
1,83.65,대구광역시 북구 산격동 1656 지하,홍콩,룸살롱,대구광역시,북구,대구광역시 북구
1,89.53,대구광역시 북구 복현동 426-1,사오정 노래방식 주점,간이주점,대구광역시,북구,대구광역시 북구
1,69.9,대구광역시 북구 복현동 428-1,세이,룸살롱,대구광역시,북구,대구광역시 북구
1,239,대구광역시 북구 태전동 940-2번지,황금주점,룸살롱,대구광역시,북구,대구광역시 북구
1,90.46,대구광역시 북구 복현동 400-3번지 번지외 1필지 (400-8번지),순풍가요주점,룸살롱,대구광역시,북구,대구광역시 북구
1,68.2,대구광역시 북구 복현동 429-1,승희노래주점,룸살롱,대구광역시,북구,대구광역시 북구
1,78.09,대구광역시 북구 구암동 653-4,백호,간이주점,대구광역시,북구,대구광역시 북구
1,72.07,대구광역시 북구 읍내동 1343-7 (5층),에스비에스(SBS),간이주점,대구광역시,북구,대구광역시 북구
1,154.45,대구광역시 북구 복현동 402-7번지,칼라가요주점,간이주점,대구광역시,북구,대구광역시 북구
1,125.55,대구광역시 북구 대현동 412-5번지,동방회관,카바레,대구광역시,북구,대구광역시 북구
1,64.48,대구광역시 북구 복현동 402-1번지 2층,뉴토마토,룸살롱,대구광역시,북구,대구광역시 북구
1,96.89,대구광역시 북구 금호동 814번지,수노래주점,룸살롱,대구광역시,북구,대구광역시 북구
1,282.89,대구광역시 북구 동천동 910-3번지 3층,제우스,룸살롱,대구광역시,북구,대구광역시 북구
1,62.4,대구광역시 북구 구암동 765-4번지,신호등주점,기타,대구광역시,북구,대구광역시 북구
1,45.77,대구광역시 북구 구암동 767-1,금성,간이주점,대구광역시,북구,대구광역시 북구
1,214.7,대구광역시 북구 산격동 1682,컨벤션라이브,룸살롱,대구광역시,북구,대구광역시 북구
1,88.99,대구광역시 북구 동천동 954-3,윌노래방식주점,룸살롱,대구광역시,북구,대구광역시 북구
1,91.3,대구광역시 북구 복현동 403-6,신세계,룸살롱,대구광역시,북구,대구광역시 북구
1,117.8,대구광역시 북구 복현동 418-1번지,술마시는노래벅스,룸살롱,대구광역시,북구,대구광역시 북구
1,195.5,대구광역시 북구 산격동 1617,피렌체가요주점,룸살롱,대구광역시,북구,대구광역시 북구
1,244.13,대구광역시 북구 서변동 1779-8번지 지하1층,베네치아가요방식주점,룸살롱,대구광역시,북구,대구광역시 북구
1,88.88,대구광역시 북구 복현동 403-6 (1층),"더斌×幄逞?,2020-11-05 17:33:56"",U"",2020-11-07 02:40:00"",룸살롱"",345667.801210083"",267376.066136442"",룸살롱"",1"",1"","","","","","","","","","","","",Y"",88.88"","","","",
297"",유흥주점영업"",07_23_02_P"",3450000"",3450000-102-2001-00025"",2001-12-03"","",01"",영업/정상"",01"",영업"","","","","",9583335"",150.67"",702-831"",대구광역시 북구 복현동 427-8"",대구광역시 북구 동북로 258-1 (복현동)"",41562"",제우스유흥주점"",2021-03-30 14:28:27"",U"",2021-04-01 02:40:00"",간이주점"",346099.39166065"",267193.953929997"",간이주점"",0"",0"","","",상수도전용"","","","","","","","","",Y"",150.67"","","","",
298"",유흥주점영업"",07_23_02_P"",3450000"",3450000-102-2002-00043"",2002-12-12"","",01"",영업/정상"",01"",영업"","","","","","",68.10"",702-852"",대구광역시 북구 칠성동2가 302-329"",대구광역시 북구 칠성남로30길 47-1 (칠성동2가)"",41581"",나도향노래방식주점"",2021-01-20 10:24:40"",U"",2021-01-22 02:40:00"",룸살롱"",344468.995862367"",265156.728907689"",룸살롱"",1"",1"",유흥업소밀집지역"","",상수도전용"","","","","","","","","",Y"",68.1"","","","",
299"",유흥주점영업"",07_23_02_P"",3450000"",3450000-102-2007-00005"",2007-11-26"","",01"",영업/정상"",01"",영업"","","","","",053 323 5288"",58.08"",702-886"",대구광역시 북구 동천동 909-7"",대구광역시 북구 동천로 126 (동천동)"",41423"",아우디가요주점"",2022-07-08 13:07:04"",U"",2022-07-12 02:40:00"",룸살롱"",340782.708695696"",272501.710869454"",룸살롱"",1"",1"",유흥업소밀집지역"","",상수도전용"","","","","","","","","",Y"",58.08"","","","",
300"",유흥주점영업"",07_23_02_P"",3450000"",3450000-102-2003-00008"",2003-02-25"","",01"",영업/정상"",01"",영업"","","","","",9399700"",987.60"",702-803"",대구광역시 북구 관음동 1378"",대구광역시 북구 칠곡중앙대로 435 (관음동)"",41447"",호박나이트클럽"",2021-11-24 14:05:13"",U"",2021-11-26 02:40:00"",고고(디스코)클럽"",339651.162654652"",271591.784139047"",고고(디스코)클럽"",0"",0"","","","",0"",0"",0"",0"",0"","",0"",0"",Y"",987.6"","","","",
301"",유흥주점영업"",07_23_02_P"",3450000"",3450000-102-2001-00049"",2001-12-14"","",01"",영업/정상"",01"",영업"","","","","",9414829"",114.00"",702-831"",대구광역시 북구 복현동 425-10"",대구광역시 북구 경진로1길 41 (복현동)"",41562"",호연주점"",2021-06-10 13:09:18"",U"",2021-06-12 02:40:00"",간이주점"",345969.869094387"",267283.47668236"",간이주점"",1"",2"",유흥업소밀집지역"","",상수도전용"","","","","","","","","",Y"",114"","","","",
302"",유흥주점영업"",07_23_02_P"",3450000"",3450000-102-2001-00050"",2001-12-19"","",01"",영업/정상"",01"",영업"","","","","",3231199"",283.43"",702-886"",대구광역시 북구 동천동 911-2번지"",대구광역시 북구 동천로24길 17-13 (동천동)"",41423"",아테네클럽"",2018-11-26 16:09:47"",U"",2018-11-28 02:40:00"",간이주점"",340853.378000952"",272448.282801577"",간이주점"",2"",3"","","",상수도전용"","","","","","","","","",Y"",283.43"","","","",
303"",유흥주점영업"",07_23_02_P"",3450000"",3450000-102-1997-00005"",1997-07-02"","",01"",영업/정상"",01"",영업"","","","","",3548597"",117.00"",702-816"",대구광역시 북구 노원동3가 769-1"",대구광역시 북구 팔달로 159-1 (노원동3가)"",41557"",동경가요주점"",2021-11-16 16:11:58"",U"",2021-11-18 02:40:00"",룸살롱"",341489.698050642"",266529.483713779"",룸살롱"",0"",0"","","",상수도전용"","","","","","","","","",Y"",117"","","","",
304"",유흥주점영업"",07_23_02_P"",3450000"",3450000-102-2003-00012"",2003-04-03"","",01"",영업/정상"",01"",영업"","","","","","",126.60"",702-845"",대구광역시 북구 산격동 1654번지"",대구광역시 북구 유통단지로8길 21-13 (산격동)"",41518"",애플"",2020-05-14 13:52:21"",U"",2020-05-16 02:40:00"",룸살롱"",345160.649013944"",268322.038419549"",룸살롱"",2"",3"",유흥업소밀집지역"","",상수도전용"","","","","","","","","",Y"",126.6"","","","",
305"",유흥주점영업"",07_23_02_P"",3450000"",3450000-102-1999-00004"",1999-01-28"","",01"",영업/정상"",01"",영업"","","","","",4245700"",224.60"",702-061"",대구광역시 북구 칠성동1가 276-110"",대구광역시 북구 칠성시장로 26 (칠성동1가)"",41583"",팔공산가요방유흥주점"",2021-04-15 10:40:54"",U"",2021-04-17 02:40:00"",룸살롱"",344845.800853838"",265204.534927159"",룸살롱"",0"",0"",기타"","",상수도전용"","","","","","","","","",Y"",224.6"","","","",
306"",유흥주점영업"",07_23_02_P"",3450000"",3450000-102-2016-00006"",2016-08-12"","",01"",영업/정상"",01"",영업"","","","","",053 327 2237"",72.44"",702-886"",대구광역시 북구 동천동 902-1번지"",대구광역시 북구 동천로 125-4",룸살롱,대구광역시,북구,대구광역시 북구
1,125.99,대구광역시 북구 복현동 429-2번지 지하1층,야시유흥주점,룸살롱,대구광역시,북구,대구광역시 북구
1,78.54,대구광역시 북구 복현동 429-1번지 2층,민트가요주점,룸살롱,대구광역시,북구,대구광역시 북구
1,53,대구광역시 북구 칠성동1가 180-3,세븐,룸살롱,대구광역시,북구,대구광역시 북구
1,85.65,대구광역시 북구 복현동 459-6,예스가요주점,룸살롱,대구광역시,북구,대구광역시 북구
1,47.65,대구광역시 북구 복현동 430-4번지,키스투노래주점,룸살롱,대구광역시,북구,대구광역시 북구
1,96.57,대구광역시 북구 복현동 425-6번지,동경노래방식주점,룸살롱,대구광역시,북구,대구광역시 북구
1,111.86,대구광역시 북구 읍내동 1343-9,대일유흥주점,룸살롱,대구광역시,북구,대구광역시 북구
1,60.74,대구광역시 북구 태전동 480-3,K2영상가요주점,기타,대구광역시,북구,대구광역시 북구
1,59.25,대구광역시 북구 복현동 428-1,싸이가요주점,룸살롱,대구광역시,북구,대구광역시 북구
1,168.81,대구광역시 북구 복현동 426-6,보스,룸살롱,대구광역시,북구,대구광역시 북구
1,130.26,대구광역시 북구 복현동 427-7,아이린,간이주점,대구광역시,북구,대구광역시 북구
1,43.39,대구광역시 북구 대현동 356-10번지,피아노가요방주점,간이주점,대구광역시,북구,대구광역시 북구
1,189.99,대구광역시 북구 산격동 1650번지 번지(3층),스타일,요정,대구광역시,북구,대구광역시 북구
