개방서비스명,상세영업상태코드,상세영업상태명,소재지전체주소,사업장명,업태구분명
단란주점영업,1,영업,경기도 구리시 교문동 229-15번지 지층,땡벌,단란주점
단란주점영업,1,영업,경기도 군포시 당동 750-26 (지층),앨비스7080,단란주점
단란주점영업,1,영업,경기도 군포시 금정동 40-4 (지1층),히든노래타운24시단란주점,단란주점
단란주점영업,1,영업,경기도 군포시 당동 778-3번지 (지하 1층),7080라이브소풍,단란주점
단란주점영업,1,영업,경기도 군포시 산본동 1128 금성프라자 B101호,놀이터,단란주점
단란주점영업,1,영업,경기도 군포시 산본동 266-18 지하1층,제이제이라이브,단란주점
단란주점영업,1,영업,경기도 군포시 금정동 723-10 (지하1층),꾸러기단란주점,단란주점
단란주점영업,1,영업,경기도 군포시 당동 750-10번지 (지하1층),콘서트7080라이브,단란주점
단란주점영업,1,영업,경기도 동두천시 생연동 583-22,춘향이노래하는주점,단란주점
단란주점영업,1,영업,경기도 군포시 당동 778-6 지층,이장미(QuyNH Bup BE),단란주점
단란주점영업,1,영업,경기도 동두천시 생연동 555-34,부산 갈매기 노래주점,단란주점
단란주점영업,1,영업,경기도 군포시 금정동 723-13번지 (지층),7080라이브단란주점,단란주점
단란주점영업,1,영업,경기도 군포시 산본동 265-2번지 지층,쎄시봉3040라이브,단란주점
단란주점영업,1,영업,경기도 동두천시 생연동 611-42번지,작은세상,단란주점
단란주점영업,1,영업,경기도 동두천시 지행동 718-3번지 송내프라자 202호,지프(Jeep),단란주점
단란주점영업,1,영업,경기도 군포시 금정동 40-6번지 지하1층,코드,단란주점
단란주점영업,1,영업,인천광역시 강화군 하점면 부근리 173-3번지,우산속,단란주점
단란주점영업,1,영업,인천광역시 강화군 강화읍 신문리 1-4 지하 1층,7080라이브,단란주점
단란주점영업,1,영업,인천광역시 강화군 강화읍 관청리 170-4,영상단란주점,단란주점
단란주점영업,1,영업,인천광역시 강화군 길상면 선두리 765,노래하는마을,단란주점
단란주점영업,1,영업,인천광역시 강화군 길상면 온수리 544-5번지,대호단란주점,단란주점
단란주점영업,1,영업,인천광역시 강화군 강화읍 관청리 523-3번지,캉캉단란주점,단란주점
단란주점영업,1,영업,인천광역시 강화군 강화읍 신문리 93-1번지,쟈이안트,단란주점
단란주점영업,1,영업,인천광역시 강화군 하점면 이강리 750-1,돌담집,단란주점
단란주점영업,1,영업,인천광역시 강화군 강화읍 관청리 884-5번지,샤넬,단란주점
단란주점영업,1,영업,인천광역시 강화군 강화읍 갑곳리 203-6번지,끼리끼리,단란주점
단란주점영업,1,영업,인천광역시 강화군 강화읍 신문리 142-1.3,천년,단란주점
단란주점영업,1,영업,인천광역시 강화군 불은면 두운리 279-2번지,새우산속,단란주점
단란주점영업,1,영업,인천광역시 강화군 강화읍 신문리 721번지,불야성,단란주점
단란주점영업,1,영업,인천광역시 강화군 강화읍 관청리 170-16,월드컵,단란주점
단란주점영업,1,영업,인천광역시 강화군 강화읍 관청리 523-3번지 중앙시장B동 지하 가-6호,땅굴단란주점,단란주점
단란주점영업,1,영업,인천광역시 강화군 강화읍 신문리 3-6,티파니,단란주점
단란주점영업,1,영업,경기도 파주시 문산읍 문산리 10-7 2층,친구야7080가자,단란주점
단란주점영업,1,영업,충청남도 예산군 예산읍 신례원리 247-5,7080라이브,단란주점
단란주점영업,1,영업,인천광역시 계양구 효성동 273-92,그린노래주점,단란주점
단란주점영업,1,영업,울산광역시 울주군 언양읍 동부리 137번지 2층,포세이돈,단란주점
단란주점영업,1,영업,충청북도 괴산군 연풍면 행촌리 648-4번지,제우스단란주점,단란주점
단란주점영업,1,영업,충청북도 괴산군 괴산읍 동부리 660-8번지,골드단란주점,단란주점
단란주점영업,1,영업,충청북도 괴산군 괴산읍 동부리 510-13번지,3070 라이브,단란주점
단란주점영업,1,영업,충청북도 괴산군 칠성면 도정리 286-4,태평양,단란주점
단란주점영업,1,영업,전라남도 여수시 화장동 794-4번지,젠라이브,단란주점
단란주점영업,1,영업,충청남도 천안시 서북구 성정동 1475번지,썬퓨전노래타운,단란주점
단란주점영업,1,영업,인천광역시 중구 중산동 1956-1번지 오션뷰 402호,오션노래타운,단란주점
단란주점영업,1,영업,대구광역시 북구 복현동 459-6번지,욜로(YOLO)코인노래방포차,단란주점
단란주점영업,1,영업,충청북도 청주시 흥덕구 복대동 2838번지,히든싱어라이브,단란주점
단란주점영업,1,영업,경상북도 상주시 복룡동 467-12번지,뮤직뱅크,단란주점
단란주점영업,1,영업,울산광역시 남구 무거동 1531-1번지,콘서트7080,단란주점
단란주점영업,1,영업,충청북도 괴산군 청안면 읍내리 482,뉴월드,단란주점
단란주점영업,1,영업,충청북도 괴산군 연풍면 행촌리 626-6번지,새재단란주점,단란주점
단란주점영업,1,영업,충청북도 괴산군 연풍면 행촌리 647-8번지,한바탕단란주점,단란주점
단란주점영업,1,영업,충청북도 괴산군 괴산읍 동부리 592-6,노리터 단란주점,단란주점
단란주점영업,1,영업,충청남도 천안시 서북구 불당동 684 SKY타워빌딩,아우라7080,단란주점
단란주점영업,1,영업,충청북도 괴산군 괴산읍 동부리 569-9,축제,단란주점
단란주점영업,1,영업,경기도 양주시 옥정동 966-10번지,벤츠노래클럽,단란주점
단란주점영업,1,영업,대구광역시 서구 평리동 1092-25번지,각일병,단란주점
단란주점영업,1,영업,인천광역시 서구 당하동 1077-12번지,세시봉7080라이브,단란주점
단란주점영업,1,영업,전라북도 익산시 중앙동1가 61번지,정드림단란주점,단란주점
단란주점영업,1,영업,울산광역시 중구 옥교동 95-23,배트남 단란주점,단란주점
단란주점영업,1,영업,경기도 부천시 원종동 280번지 목천빌딩,콘서트7080,단란주점
단란주점영업,1,영업,경상남도 하동군 화개면 용강리 909-1 외1필지(지상2층),삼덕가요방,단란주점
단란주점영업,1,영업,충청북도 청주시 상당구 남문로2가 119-1,초야단란주점,단란주점
단란주점영업,1,영업,충청북도 청주시 상당구 용암동 1617,고래사냥,단란주점
단란주점영업,1,영업,충청북도 청주시 청원구 오창읍 양청리 791-1번지,붐짱,단란주점
단란주점영업,1,영업,충청북도 청주시 상당구 석교동 120-1 (지하1층),이브단란주점,단란주점
단란주점영업,1,영업,경기도 부천시 심곡동 179-10 지하1층 일부,치즈노래바2,단란주점
단란주점영업,1,영업,전라남도 강진군 마량면 마량리 987-144번지,미항 7080,단란주점
단란주점영업,1,영업,부산광역시 동래구 온천동 1421-8,오페라원탁가라오케,단란주점
단란주점영업,1,영업,부산광역시 동래구 안락동 425-2번지,청하,단란주점
단란주점영업,1,영업,경기도 구리시 수택동 486-6 지하1층,다함께 차차차,단란주점
단란주점영업,1,영업,경기도 이천시 창전동 462-13 설봉빌딩 지하1층,써니7080라이브,단란주점
단란주점영업,1,영업,경기도 양주시 덕계동 456-1,부킹7080라이브,단란주점
단란주점영업,1,영업,경기도 고양시 덕양구 관산동 181-15번지,M노래바,단란주점
단란주점영업,1,영업,경상남도 통영시 중앙동 131-2번지 2층,라이브힐링카페,단란주점
단란주점영업,1,영업,인천광역시 중구 운서동 2793-3 영종프라자 303호,바커스7080,단란주점
단란주점영업,1,영업,충청북도 진천군 광혜원면 광혜원리 529-7번지,뜨락에핀꽃,단란주점
단란주점영업,1,영업,부산광역시 기장군 기장읍 대라리 418-1 동양프라자 201호,파란골뱅이,단란주점
단란주점영업,1,영업,부산광역시 영도구 대교동2가 169-5번지,피아노,단란주점
단란주점영업,1,영업,경상남도 하동군 화개면 삼신리 166-7,늘봄단란주점,단란주점
단란주점영업,1,영업,경상남도 하동군 진교면 진교리 420-21,정원,단란주점
단란주점영업,1,영업,경상남도 하동군 화개면 탑리 626-5,비너스단란주점,단란주점
단란주점영업,1,영업,경상남도 하동군 청암면 묵계리 570-6,청학골노래주점,단란주점
단란주점영업,1,영업,경상남도 하동군 진교면 진교리 311-20번지,유진노래주점,단란주점
단란주점영업,1,영업,경상남도 하동군 화개면 용강리 412-2번지,고향노래주점,단란주점
단란주점영업,1,영업,경상남도 하동군 진교면 진교리 426-117번지,귀족단란주점,단란주점
단란주점영업,1,영업,경상남도 창원시 마산합포구 창동 123-1,라인,단란주점
단란주점영업,1,영업,서울특별시 송파구 가락동 98-6 캘리포니아관광호텔,썬 7080 LIVE,단란주점
단란주점영업,1,영업,서울특별시 강북구 수유동 45-1 평익타워,그린,단란주점
단란주점영업,1,영업,충청남도 공주시 신관동 595-7,비키니,단란주점
단란주점영업,1,영업,경기도 수원시 영통구 영통동 1009-2 플러스타운빌딩,레종,단란주점
단란주점영업,1,영업,경기도 용인시 처인구 김량장동 294-25,영사운드7080,단란주점
단란주점영업,1,영업,경상남도 진주시 평거동 791-1 지상1층 일부,아톰,단란주점
단란주점영업,1,영업,전라북도 군산시 오식도동 683-5,황제,단란주점
단란주점영업,1,영업,"경기도 김포시 구래동 6881-17 301,302호",블루문라이브,단란주점
단란주점영업,1,영업,경기도 김포시 월곶면 갈산리 517-18 지하1층호,역마차,단란주점
단란주점영업,1,영업,경기도 안양시 동안구 관양동 1502-8 지상2층,필라이브,단란주점
단란주점영업,1,영업,경상남도 김해시 진영읍 진영리 1614-9 209호,추억,단란주점
단란주점영업,1,영업,전라남도 여수시 여서동 220,둥지7080라이브,단란주점
단란주점영업,1,영업,대구광역시 달서구 장기동 550-5,더큐,단란주점
단란주점영업,1,영업,서울특별시 용산구 이태원동 123-18,몽키,단란주점
단란주점영업,1,영업,대구광역시 달서구 장기동 550-1,별밤,단란주점
단란주점영업,1,영업,광주광역시 동구 대인동 316-6,디키타운,단란주점
단란주점영업,1,영업,경기도 화성시 향남읍 평리 131-3 지하 1층,스테이13,단란주점
단란주점영업,1,영업,경기도 파주시 문산읍 문산리 8-6 2층 전체,선화 7080,단란주점
단란주점영업,1,영업,인천광역시 중구 중산동 1947-6 로데오프라자 2층 201호,거해7080,단란주점
단란주점영업,1,영업,강원도 원주시 중앙동 188-1,로뎀나무,단란주점
단란주점영업,1,영업,경기도 성남시 분당구 야탑동 361-7 야탑동 삼성빌딩,보스노래바,단란주점
단란주점영업,1,영업,경상남도 창원시 진해구 이동 62-187,온(On)가라오케,단란주점
단란주점영업,1,영업,경기도 평택시 비전동 832-6,마녀,단란주점
단란주점영업,1,영업,경기도 성남시 중원구 성남동 4147 지하1층,어게인,단란주점
단란주점영업,1,영업,부산광역시 사상구 괘법동 525-41,별이 빛나는 밤에,단란주점
단란주점영업,1,영업,광주광역시 광산구 월계동 877-9 2층,룰루랄라,단란주점
단란주점영업,1,영업,경기도 용인시 처인구 김량장동 133-58 지1층 일부,소풍단란주점,단란주점
단란주점영업,1,영업,서울특별시 관악구 봉천동 858-7,조이,단란주점
단란주점영업,1,영업,경상북도 포항시 남구 해도동 412-10 2층,하와이7080라이브,단란주점
단란주점영업,1,영업,부산광역시 사상구 주례동 1162-28,바이칼 단란주점,단란주점
단란주점영업,1,영업,경기도 구리시 교문동 227-18,에스앤엠(S&M),단란주점
단란주점영업,1,영업,대구광역시 수성구 두산동 산 653-4,더뷰라이브클럽,단란주점
단란주점영업,1,영업,경상남도 창원시 진해구 이동 59-10 수영양곱창,9찌 단란주점,단란주점
단란주점영업,1,영업,경기도 고양시 덕양구 주교동 599-17,럭셔리7080라이브,단란주점
단란주점영업,1,영업,부산광역시 사하구 다대동 796,썬,단란주점
단란주점영업,1,영업,경상북도 칠곡군 북삼읍 인평리 245-11,축제노래타운,단란주점
단란주점영업,1,영업,경기도 화성시 반송동 91-7 월드프라자,라이브7080쎄시봉,단란주점
단란주점영업,1,영업,경상남도 창원시 진해구 용원동 1213-9,모히토빠,단란주점
단란주점영업,1,영업,서울특별시 서초구 서초동 1694-6 신우빌딩,화수분,단란주점
단란주점영업,1,영업,광주광역시 광산구 신가동 987-8 2층,낭만콘서트7080,단란주점
단란주점영업,1,영업,경기도 광주시 역동 25-7 행운빌딩,아시아 노래주점,단란주점
단란주점영업,1,영업,경기도 안성시 옥산동 592 폴리프라자,리허설 라이브카페,단란주점
단란주점영업,1,영업,강원도 원주시 단계동 847-3,별이라이브,단란주점
단란주점영업,1,영업,경기도 평택시 안중읍 현화리 835-12,라온7080라이브,단란주점
단란주점영업,1,영업,충청남도 천안시 서북구 성정동 733-1,통7080라이브,단란주점
단란주점영업,1,영업,부산광역시 기장군 정관읍 매학리 714-10 동오A타워,옥타곤,단란주점
단란주점영업,1,영업,경상북도 경주시 동천동 801-9,마카오7080,단란주점
단란주점영업,1,영업,경기도 시흥시 대야동 537 은행 프라자,샤바라7080,단란주점
단란주점영업,1,영업,대구광역시 서구 비산동 506-11,아지트7080라이브,단란주점
단란주점영업,1,영업,경상남도 사천시 서포면 구평리 644-1,서포애라이브카페,단란주점
단란주점영업,1,영업,서울특별시 송파구 잠실동 182-4,헤븐노래방,단란주점
단란주점영업,1,영업,서울특별시 강동구 길동 415-13 강동 큐브 2차,철부지,단란주점
단란주점영업,1,영업,광주광역시 동구 산수동 555-13번지 555-33(지하),대박노래방,단란주점
단란주점영업,1,영업,광주광역시 동구 계림동 599 지하1층,퀸7080,단란주점
단란주점영업,1,영업,광주광역시 동구 계림동 293-4번지 485-43지하,월드컵,단란주점
단란주점영업,1,영업,광주광역시 동구 대인동 319-13번지,7(세븐),단란주점
단란주점영업,1,영업,광주광역시 북구 유동 33-4번지,유니콘,단란주점
단란주점영업,1,영업,광주광역시 북구 유동 1-9번지,청강,단란주점
단란주점영업,1,영업,광주광역시 북구 두암동 841-1,전국노래자랑,단란주점
단란주점영업,1,영업,광주광역시 북구 우산동 556-16번지,프로펠라,단란주점
단란주점영업,1,영업,광주광역시 북구 신안동 136-6,지니노래홀,단란주점
단란주점영업,1,영업,광주광역시 북구 북동 40-6번지,엘도라도,단란주점
단란주점영업,1,영업,광주광역시 북구 우산동 518-108,비비,단란주점
단란주점영업,1,영업,광주광역시 북구 풍향동 579-54번지,쉼터,단란주점
단란주점영업,1,영업,광주광역시 북구 운암동 1632번지,비너스,단란주점
단란주점영업,1,영업,광주광역시 북구 우산동 518-68번지,노블7080,단란주점
단란주점영업,1,영업,대구광역시 중구 남성로 0016-0002,더큐,단란주점
단란주점영업,1,영업,대구광역시 중구 공평동 0056-0001,오케이,단란주점
단란주점영업,1,영업,대구광역시 중구 대봉동 0047-0021번지,풍금7080라이브,단란주점
단란주점영업,1,영업,대구광역시 중구 북성로1가 0077-0001번지,쉘부르,단란주점
단란주점영업,1,영업,대구광역시 중구 삼덕동1가 0032-0008번지,동물원,단란주점
단란주점영업,1,영업,대구광역시 중구 남산동 2269-0007,까치,단란주점
단란주점영업,1,영업,대구광역시 중구 서성로1가 0036-0001,썸,단란주점
단란주점영업,1,영업,대구광역시 중구 종로2가 0053-0001번지,가인단란주점,단란주점
단란주점영업,1,영업,대구광역시 중구 삼덕동1가 0053-0005,준코뮤직타운동성로2호점,단란주점
단란주점영업,1,영업,대구광역시 중구 종로2가 0096-0001,엔돌핀,단란주점
단란주점영업,1,영업,대구광역시 중구 종로1가 0100-0001,벤츠,단란주점
단란주점영업,1,영업,대구광역시 중구 포정동 0016,예가,단란주점
단란주점영업,1,영업,대구광역시 중구 종로2가 0025-0001번지 지상2층,멜론,단란주점
단란주점영업,1,영업,대구광역시 중구 삼덕동1가 0028-0029,초콜릿,단란주점
단란주점영업,1,영업,대구광역시 중구 동인동1가 0369-0003번지,애플,단란주점
단란주점영업,1,영업,대구광역시 중구 삼덕동1가 0026-0009,홍대입구,단란주점
단란주점영업,1,영업,대구광역시 중구 북성로1가 0006-0001번지,아리랑,단란주점
단란주점영업,1,영업,대구광역시 중구 삼덕동1가 0053-0003번지,더블유(W),단란주점
단란주점영업,1,영업,대구광역시 중구 계산동2가 134-1,에이스,단란주점
단란주점영업,1,영업,대구광역시 중구 삼덕동1가 0017-0014번지,015B,단란주점
단란주점영업,1,영업,대구광역시 중구 삼덕동1가 0035-0002,대한민국,단란주점
단란주점영업,1,영업,대구광역시 중구 삼덕동2가 0132번지 지상2층,큐단란주점,단란주점
단란주점영업,1,영업,대구광역시 중구 대봉동 0168-0004번지,쎄시봉,단란주점
단란주점영업,1,영업,대구광역시 중구 포정동 0009-0005 외1필지,황진이,단란주점
단란주점영업,1,영업,대구광역시 중구 삼덕동1가 0015-0004번지,리치,단란주점
단란주점영업,1,영업,대구광역시 중구 삼덕동1가 0025-0001,AU(에이유),단란주점
단란주점영업,1,영업,부산광역시 사상구 괘법동 546-3,태양실내포장센타,단란주점
단란주점영업,1,영업,부산광역시 사상구 모라동 257-12,캔디,단란주점
단란주점영업,1,영업,부산광역시 사상구 모라동 973-4,차차차,단란주점
단란주점영업,1,영업,부산광역시 금정구 구서동 167-9번지,에프엠노래주점,단란주점
단란주점영업,1,영업,부산광역시 금정구 구서동 655-24번지,아리수노래궁,단란주점
단란주점영업,1,영업,부산광역시 금정구 구서동 167-60번지,코코노래방단란주점,단란주점
단란주점영업,1,영업,부산광역시 북구 덕천동 399-7 지하1층,로타리실내포장,단란주점
단란주점영업,1,영업,부산광역시 금정구 장전동 414-5,불꽃,단란주점
단란주점영업,1,영업,부산광역시 금정구 남산동 24-5,아리아 노래주점,단란주점
단란주점영업,1,영업,부산광역시 금정구 장전동 422-1번지,시바단란주점,단란주점
단란주점영업,1,영업,부산광역시 금정구 부곡동 325-31번지,꿀,단란주점
단란주점영업,1,영업,부산광역시 사상구 괘법동 546-4번지,빵빠레포장센타,단란주점
단란주점영업,1,영업,부산광역시 사상구 괘법동 526-5,수림,단란주점
단란주점영업,1,영업,부산광역시 사상구 괘법동 273-21번지,파레스실내포장,단란주점
단란주점영업,1,영업,부산광역시 사상구 주례동 60-17번지,S.B.S,단란주점
단란주점영업,1,영업,부산광역시 북구 덕천동 381-1 지하1층,뽕밭노래주점,단란주점
단란주점영업,1,영업,부산광역시 북구 덕천동 403-31 지하1층,한잔해,단란주점
단란주점영업,1,영업,부산광역시 북구 덕천동 401-7 (3층) 301호,락휴노래타운덕천점,단란주점
단란주점영업,1,영업,부산광역시 중구 부평동1가 30-30 (2층),다정노래방,단란주점
단란주점영업,1,영업,부산광역시 중구 부평동2가 49-1번지,동경,단란주점
단란주점영업,1,영업,부산광역시 중구 부평동2가 35-5,보리밭,단란주점
단란주점영업,1,영업,부산광역시 북구 화명동 2276-5 한빛프라자 303호,7080딥퍼플가라오케,단란주점
단란주점영업,1,영업,부산광역시 강서구 명지동 3239-7번지 서린프라자 304호,하트,단란주점
단란주점영업,1,영업,부산광역시 강서구 명지동 3238-16 일부 302호,미유,단란주점
단란주점영업,1,영업,부산광역시 강서구 명지동 3205-19번지,탈렌트,단란주점
단란주점영업,1,영업,부산광역시 강서구 명지동 3237-15,브이아이피,단란주점
단란주점영업,1,영업,부산광역시 강서구 신호동 217-1번지 501호,힐노래방,단란주점
단란주점영업,1,영업,부산광역시 강서구 명지동 3238-16번지 501호,별라이브,단란주점
단란주점영업,1,영업,부산광역시 강서구 명지동 3212-1,금빛,단란주점
단란주점영업,1,영업,부산광역시 강서구 지사동 1195-3 1층,향기,단란주점
단란주점영업,1,영업,부산광역시 강서구 명지동 3238-16번지 503호,별이빛나는밤에,단란주점
단란주점영업,1,영업,부산광역시 강서구 명지동 3213-1,새동네 단란주점,단란주점
단란주점영업,1,영업,부산광역시 강서구 명지동 3208-9번지,바다단란주점,단란주점
단란주점영업,1,영업,부산광역시 강서구 신호동 216-10번지 환타지아빌딩501호,거래처,단란주점
단란주점영업,1,영업,부산광역시 강서구 명지동 3237-16번지 301호 일부,왕벌,단란주점
단란주점영업,1,영업,부산광역시 동구 초량동 493 3층,킹스투,단란주점
단란주점영업,1,영업,부산광역시 동구 범일동 579-1,하늘,단란주점
단란주점영업,1,영업,부산광역시 동구 범일동 830-220,특실노래주점,단란주점
단란주점영업,1,영업,부산광역시 동구 범일동 574-3번지,하루방,단란주점
단란주점영업,1,영업,부산광역시 동구 수정동 221-11,라이브포장타운,단란주점
단란주점영업,1,영업,부산광역시 동구 범일동 653-19번지,그린B,단란주점
단란주점영업,1,영업,부산광역시 동구 범일동 830-164번지,벤즈단란주점,단란주점
단란주점영업,1,영업,부산광역시 동구 수정동 842-12번지,황진이,단란주점
단란주점영업,1,영업,부산광역시 동구 수정동 230-4,삼포가는길,단란주점
단란주점영업,1,영업,부산광역시 동구 초량동 1204-10,골든벨,단란주점
단란주점영업,1,영업,"부산광역시 동구 범일동 830-33 ,34",조방실비포장센타,단란주점
단란주점영업,1,영업,부산광역시 동구 초량동 423-27,가인,단란주점
단란주점영업,1,영업,부산광역시 동구 초량동 270-2,티카,단란주점
단란주점영업,1,영업,"부산광역시 동구 초량동 135-12 135-13, 143-7",늘봄,단란주점
단란주점영업,1,영업,부산광역시 동구 범일동 1306-8번지,빠담,단란주점
단란주점영업,1,영업,부산광역시 동구 좌천동 668-2번지,라이브,단란주점
단란주점영업,1,영업,부산광역시 동구 범일동 585-4번지 584-39,아시아,단란주점
단란주점영업,1,영업,"부산광역시 동구 초량동 598-1 598-23, 597-20, 597-22",세시봉,단란주점
단란주점영업,1,영업,부산광역시 동구 범일동 830-35,빵빵단란주점,단란주점
단란주점영업,1,영업,부산광역시 동구 초량동 609-2번지,양지,단란주점
단란주점영업,1,영업,부산광역시 동구 수정동 265-1,신토불이,단란주점
단란주점영업,1,영업,부산광역시 동구 수정동 232-7,미소단란주점,단란주점
단란주점영업,1,영업,부산광역시 동구 좌천동 689-84 106,고래,단란주점
단란주점영업,1,영업,부산광역시 동구 초량동 360,달빛,단란주점
단란주점영업,1,영업,부산광역시 동구 범일동 830-26,신바람,단란주점
단란주점영업,1,영업,부산광역시 동구 초량동 1203-8번지,힐튼,단란주점
단란주점영업,1,영업,부산광역시 동구 초량동 1153-10번지 1153-17,계명단란주점,단란주점
단란주점영업,1,영업,부산광역시 동구 범일동 653-19번지,마이웨이,단란주점
단란주점영업,1,영업,부산광역시 동구 초량동 162-4,호수노래주점,단란주점
단란주점영업,1,영업,부산광역시 동구 초량동 264-1번지,은하단란주점,단란주점
단란주점영업,1,영업,부산광역시 동구 범일동 652-14번지,초코바,단란주점
단란주점영업,1,영업,부산광역시 동구 범일동 660-4,바코드,단란주점
단란주점영업,1,영업,부산광역시 동구 범일동 660-72,열애,단란주점
단란주점영업,1,영업,부산광역시 동구 초량동 569-1,초아,단란주점
단란주점영업,1,영업,부산광역시 동구 초량동 287-9,동그라미단란주점,단란주점
단란주점영업,1,영업,부산광역시 동구 범일동 830-276번지,비너스,단란주점
단란주점영업,1,영업,"부산광역시 동구 초량동 283-4번지 ,6  937-48",캣츠,단란주점
단란주점영업,1,영업,부산광역시 동구 초량동 500-1번지 (2층),마니라,단란주점
단란주점영업,1,영업,부산광역시 동구 초량동 495-2번지 (2층),레이븐,단란주점
단란주점영업,1,영업,부산광역시 동구 초량동 550-1,홀리데이,단란주점
단란주점영업,1,영업,부산광역시 동구 초량동 1207-18번지,시애틀,단란주점
단란주점영업,1,영업,부산광역시 동구 범일동 830-265,텐션,단란주점
단란주점영업,1,영업,부산광역시 동구 범일동 932-3,아앤지,단란주점
단란주점영업,1,영업,부산광역시 동구 범일동 932-3,뉴국제,단란주점
단란주점영업,1,영업,부산광역시 동구 범일동 662-69,악당,단란주점
단란주점영업,1,영업,부산광역시 동구 초량동 423-22번지 23,유나,단란주점
단란주점영업,1,영업,부산광역시 동구 초량동 498-2,골드 드레곤,단란주점
단란주점영업,1,영업,부산광역시 동구 초량동 1208-14번지,하바나투,단란주점
단란주점영업,1,영업,부산광역시 동구 범일동 934-2번지,파도,단란주점
단란주점영업,1,영업,부산광역시 동구 초량동 465-19,이프단란주점,단란주점
단란주점영업,1,영업,부산광역시 동구 초량동 1212-21,AUNGSAN  ASIA KARAOKE,단란주점
단란주점영업,1,영업,부산광역시 동구 범일동 830-35,강남 라이브,단란주점
단란주점영업,1,영업,부산광역시 동구 수정동 1-161,황금실내포장,단란주점
단란주점영업,1,영업,부산광역시 동구 초량동 562-2번지 562-3,파라나이스,단란주점
단란주점영업,1,영업,부산광역시 동구 수정동 1-53,청바지라이브,단란주점
단란주점영업,1,영업,부산광역시 동구 범일동 915-13,킹,단란주점
단란주점영업,1,영업,부산광역시 동구 초량동 1203-10번지,머피단란주점,단란주점
단란주점영업,1,영업,부산광역시 동구 초량동 216-2,목화,단란주점
단란주점영업,1,영업,부산광역시 동구 범일동 572-4,파라다이스,단란주점
단란주점영업,1,영업,부산광역시 동구 수정동 844-40,산머루,단란주점
단란주점영업,1,영업,부산광역시 동구 범일동 570-33,탈렌트가요주점,단란주점
단란주점영업,1,영업,부산광역시 동구 범일동 925-2,세븐(7),단란주점
단란주점영업,1,영업,부산광역시 동구 초량동 197-31번지,보리수,단란주점
단란주점영업,1,영업,부산광역시 동구 초량동 42-9번지 42-10,은화,단란주점
단란주점영업,1,영업,부산광역시 동구 범일동 653-17,리치,단란주점
단란주점영업,1,영업,부산광역시 동구 범일동 72-2,뚜꺼비,단란주점
단란주점영업,1,영업,부산광역시 동구 초량동 43-6번지,시사이드,단란주점
단란주점영업,1,영업,부산광역시 동구 초량동 296-17,퀸카,단란주점
단란주점영업,1,영업,부산광역시 동구 수정동 96-7번지,고관,단란주점
단란주점영업,1,영업,부산광역시 동구 초량동 283-10번지,아마존,단란주점
단란주점영업,1,영업,부산광역시 동구 수정동 243-5,우리들 노래방 단란주점,단란주점
단란주점영업,1,영업,부산광역시 동구 범일동 1484-14,카니발,단란주점
단란주점영업,1,영업,부산광역시 동구 초량동 1169-12번지,황제,단란주점
단란주점영업,1,영업,부산광역시 동구 범일동 937-1,25시단란주점,단란주점
단란주점영업,1,영업,부산광역시 동구 수정동 207-4,아리랑,단란주점
단란주점영업,1,영업,부산광역시 동구 초량동 1057-3,키스,단란주점
단란주점영업,1,영업,부산광역시 동구 수정동 265-1,우경,단란주점
단란주점영업,1,영업,"부산광역시 동구 초량동 489-3 , 490-1",우드스탁,단란주점
단란주점영업,1,영업,부산광역시 동구 초량동 450-3번지,시제이,단란주점
단란주점영업,1,영업,부산광역시 동구 초량동 92-21번지,갈채,단란주점
단란주점영업,1,영업,경상북도 영덕군 영덕읍 남석리 134,썸단란주점,단란주점
단란주점영업,1,영업,경상북도 영덕군 남정면 장사리 355-1,세진단란주점,단란주점
단란주점영업,1,영업,경상북도 영덕군 영해면 성내리 468-13,강강단란주점,단란주점
단란주점영업,1,영업,경상북도 영덕군 축산면 축산리 86-15,엄지단란주점,단란주점
단란주점영업,1,영업,경상북도 상주시 사벌국면 삼덕리 2,경천대단란주점,단란주점
단란주점영업,1,영업,경상북도 상주시 서성동 125-15번지,차차차7080,단란주점
단란주점영업,1,영업,경상북도 청송군 부남면 대전리 72-3,패밀리단란주점,단란주점
단란주점영업,1,영업,경상북도 청송군 현서면 구산리 46-5,현서단란주점,단란주점
단란주점영업,1,영업,경상북도 청송군 현동면 도평리 547,거성단란주점,단란주점
단란주점영업,1,영업,경상북도 청송군 부남면 대전리 97-1,서울단란주점,단란주점
단란주점영업,1,영업,경상북도 청송군 주왕산면 주산지리 869,부동단란주점,단란주점
단란주점영업,1,영업,경상북도 청송군 청송읍 부곡리 356-65,웰빙단란주점,단란주점
단란주점영업,1,영업,경상북도 청송군 청송읍 부곡리 418-3,대가단란주점,단란주점
단란주점영업,1,영업,경상북도 청송군 주왕산면 상의리 786-13 수달래효원,양지단란주점,단란주점
단란주점영업,1,영업,경상북도 영양군 석보면 원리리 265-2,히트노래방,단란주점
단란주점영업,1,영업,경상북도 영덕군 영덕읍 덕곡리 245-10,푸코단란주점,단란주점
단란주점영업,1,영업,경상북도 영덕군 강구면 강구리 549,청기와노래클럽,단란주점
단란주점영업,1,영업,경상북도 영덕군 영덕읍 남석리 86,불꽃단란주점,단란주점
단란주점영업,1,영업,경상북도 영덕군 강구면 삼사리 134-11,해맞이 단란주점,단란주점
